"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"1328","Total_Area 4_MT _A","MULTI-PACK","Sabores",2024-08-01,1417450.18,23106.454,47417.576,38.9585555555556,15.9452222222222,1.74233333333333,0.242114444444444
"1329","Total_Area 4_MT _A","MULTI-PACK","Sabores",2024-09-01,1646856.48,26830.557,54424.537,39.0733333333333,16.018,1.63433333333333,0.255262333333333
"1330","Total_Area 4_MT _A","MULTI-PACK","Sabores",2024-10-01,1325603.68,21453.213,43932.24,38.4277777777778,15.7091111111111,1.36933333333333,0.251670777777778
"1331","Total_Area 4_MT _A","MULTI-PACK","Sabores",2024-11-01,1376883.49,22333.607,45605.1,38.5996666666667,15.8973333333333,1.40555555555556,0.249119444444444
"1332","Total_Area 4_MT _A","MULTI-PACK","Sabores",2024-12-01,2309419.52,37858.083,76367.027,35.8651111111111,15.1205555555556,1.78755555555556,0.285180555555556
"1333","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2021-12-01,78.75,1.371,2.891,57.44,27.24,0.391,0.00147
"1334","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-01-01,50110.64,208.352,419.438,240.51,119.471,3.733,0.023358
"1335","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-02-01,475677.08,2224.936,4479,213.794,106.202,5.115,0.208147
"1336","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-03-01,716816.47,5598.181,11269.749,128.045,63.605,10.19,0.229893
"1337","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-04-01,42731.01,481.347,968.965,88.774,44.1,5.565,0.035169
"1338","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-05-01,1747.41,17.64,35.429,99.06,49.322,0.792,0.007759
"1339","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-06-01,781.33,7.98,16,97.91,48.833,0.887,0.003639
"1340","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-07-01,1629.14,19.329,39.164,84.284,41.598,3.025,0.002658
"1341","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-08-01,1022.06,10.57,21.516,96.695,47.503,1.818,0.002014
"1342","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-09-01,124.04,2.116,4.791,58.619,25.89,0.429,0.001991
"1343","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-10-01,62.64,1.057,2,59.262,31.32,0.468,0.000939
"1344","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-11-01,71.59,1.208,2.286,59.262,31.316,0.453,0.001071
"1345","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2022-12-01,72.36,1.266,2.737,57.159,26.439,0.408,0.00128
"1346","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-01-01,62.64,1.057,2,59.262,31.32,0.39,0.000932
"1347","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-02-01,31.32,0.528,1,59.318,31.32,0.422,0.000472
"1348","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-03-01,35.42,0.723,2.053,48.993,17.254,0.268,0.001111
"1349","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-04-01,1415.62,5.409,10.988,261.715,128.833,0.781,0.002754
"1350","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-05-01,25342.07,87.89,177.46,288.339,142.804,1.422,0.021062
"1351","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-06-01,1358.97,5.073,10.592,267.883,128.301,0.528,0.003816
"1352","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-07-01,287.69,1.278,2.865,225.11,100.415,0.465,0.001121
"1353","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-08-01,38.88,0.528,1,73.636,38.88,0.467,0.000461
"1354","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-09-01,0,0,0,0,0,0,0
"1355","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-10-01,270,0.993,2,271.903,135,0.366,0.00092
"1356","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-11-01,386.03,1.645,3.44,234.666,112.217,0.577,0.001123
"1357","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2023-12-01,5210700.61,11014.516,39133.682,473.076,133.151,11.754,0.379438
"1358","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-01-01,907645.71,1920.749,6864.196,472.548,132.229,3.577,0.180682
"1359","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-02-01,36640.64,121.086,435.902,302.6,84.057,0.876,0.0526
"1360","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-03-01,3778.63,9.663,32.428,391.041,116.524,0.416,0.009309
"1361","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-04-01,946.88,2.247,7.715,421.396,122.732,0.255,0.002854
"1362","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-05-01,2533.03,7.918,29.452,319.907,86.005,0.789,0.004015
"1363","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-06-01,1844.44,4.009,14.857,460.076,124.146,0.437,0.003563
"1364","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-07-01,805.57,2.46,8.429,327.469,95.572,0.282,0.002889
"1365","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-08-01,372.58,1.23,3.714,302.912,100.318,0.401,0.001218
"1366","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-09-01,867.75,2.26,7.005,383.962,123.876,0.483,0.001805
"1367","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-10-01,412.1,2.03,5.325,203.002,77.389,0.502,0.001605
"1368","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-11-01,7944672.96,14366.353,51874.768,553.006,153.151,12.332,0.448975
"1369","Total_Area 4_MT _A","MULTI-PACK CRUZADO","COLA",2024-12-01,2566399.04,4419.986,16671.615,580.635,153.938,3.993,0.365536
"1370","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2021-12-01,10192.28,69.609,586.835,52.21,8.13516666666667,0.116333333333333,0.0335413333333333
"1371","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-01-01,445.17,16.147,144.561,25.5888333333333,7.68766666666667,0.177,0.0062485
"1372","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-02-01,183.86,7.239,65,16.5458333333333,4.601,0.135166666666667,0.0029505
"1373","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-03-01,130.83,4.909,42.691,16.6741666666667,4.6155,0.1145,0.00227966666666667
"1374","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-04-01,105.97,3.717,33.356,16.8683333333333,4.63733333333333,0.107,0.00235216666666667
"1375","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-05-01,132.43,4.257,37.573,17.0075,4.64933333333333,0.102166666666667,0.0020575
"1376","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-06-01,123.3,4.8,43.571,15.2305,4.48183333333333,0.134333333333333,0.00161716666666667
"1377","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-07-01,107.56,3.158,19.469,23.4688333333333,7.3195,0.185,0.000893166666666667
"1378","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-08-01,42.43,1.375,10.328,19.5326666666667,7.09783333333333,0.124,0.000566166666666667
"1379","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-09-01,98.84,2.709,14.934,19.7296666666667,7.12266666666667,0.1475,0.0008035
"1380","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-10-01,47.13,1.163,3,11.4631666666667,4.165,0.0936666666666667,0.000234833333333333
"1381","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-11-01,53.62,2.522,13.715,7.364,3.7335,0.2215,0.000279
"1382","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2022-12-01,65.66,1.749,7.309,18.7421666666667,7.06166666666667,0.171166666666667,0.0003465
"1383","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-01-01,53.2,1.339,5,17.305,4.68333333333333,0.0888333333333333,0.000388333333333333
"1384","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-02-01,24.44,0.634,2,10.6096666666667,4.07383333333333,0.0845,0.000157333333333333
"1385","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-03-01,35.42,0.723,2.053,8.1655,2.87566666666667,0.0446666666666667,0.000185166666666667
"1386","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-04-01,41.84,0.989,4.56,20.3055,7.543,0.1565,0.000204666666666667
"1387","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-05-01,59.21,1.243,3.031,15.629,6.73183333333333,0.107833333333333,0.000234166666666667
"1388","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-06-01,22.54,0.46,1.307,8.16733333333333,2.8745,0.0433333333333333,0.000117166666666667
"1389","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-07-01,20.56,0.461,2.008,12.0376666666667,3.40216666666667,0.0675,0.000154333333333333
"1390","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-08-01,35.13,0.918,5.429,12.1176666666667,4.6665,0.118,0.0001865
"1391","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-09-01,428320.68,3044.725,8642.881,29.083,8.75366666666667,0.952833333333333,0.0356693333333333
"1392","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-10-01,231508.04,1816.442,5156.078,26.665,7.9765,0.408,0.043176
"1393","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-11-01,73529.18,616.176,1750.359,37.5638333333333,10.903,0.395166666666667,0.0213843333333333
"1394","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2023-12-01,8440.81,69.255,196.583,29.0043333333333,10.2115,0.226833333333333,0.00446433333333333
"1395","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-01-01,945.45,7.952,22.572,19.8158333333333,6.981,0.0965,0.0007705
"1396","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-02-01,2977.24,52.01,190.695,40.4455,12.9833333333333,0.2335,0.0065825
"1397","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-03-01,317.94,4.902,32,28.9281666666667,8.33066666666667,0.479166666666667,0.000452666666666667
"1398","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-04-01,55.3,0.377,1.286,31.4213333333333,9.568,0.063,8.61666666666667e-05
"1399","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-05-01,4761.71,115.466,436.657,21.909,6.50533333333333,0.149833333333333,0.00595
"1400","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-06-01,0,0,0,0,0,0,0
"1401","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-07-01,0,0,0,0,0,0,0
"1402","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-08-01,0,0,0,0,0,0,0
"1403","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-09-01,1086.26,26.263,99.067,22.3836666666667,6.67233333333333,0.072,0.006099
"1404","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-10-01,1121.85,27.127,102.335,22.3833333333333,6.67233333333333,0.0741666666666667,0.00606733333333333
"1405","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-11-01,1067.95,25.91,98.064,13.7391666666667,3.63,0.0216666666666667,0.00601433333333333
"1406","Total_Area 4_MT _A","MULTI-PACK CRUZADO","Sabores",2024-12-01,0,0,0,0,0,0,0
"1407","Total_Area 4_MT _A","PACK","COLA",2021-12-01,24084969.11,191236.841,353066.383,125.943,68.217,67.539,1.18576
"1408","Total_Area 4_MT _A","PACK","COLA",2022-01-01,24005306.35,186663.92,344088.342,128.602,69.765,66.955,1.166606
"1409","Total_Area 4_MT _A","PACK","COLA",2022-02-01,22460472.02,178841.624,343023.083,125.589,65.478,69.518,1.230978
"1410","Total_Area 4_MT _A","PACK","COLA",2022-03-01,24517819.72,182605.098,339444.063,134.267,72.229,63.265,1.207874
"1411","Total_Area 4_MT _A","PACK","COLA",2022-04-01,27698260.2,201724.696,376757.283,137.307,73.518,69.474,1.18055
"1412","Total_Area 4_MT _A","PACK","COLA",2022-05-01,30026281.87,224883.386,418862.502,133.519,71.685,62.111,1.261976
"1413","Total_Area 4_MT _A","PACK","COLA",2022-06-01,30381187,228749.562,430712.097,132.814,70.537,75.574,1.223707
"1414","Total_Area 4_MT _A","PACK","COLA",2022-07-01,32833042.14,246430.86,466050.102,133.234,70.45,77.162,1.328409
"1415","Total_Area 4_MT _A","PACK","COLA",2022-08-01,32883723.58,239110.122,445558.43,137.525,73.803,63.019,1.314667
"1416","Total_Area 4_MT _A","PACK","COLA",2022-09-01,31965684.17,236387.391,437678.901,135.226,73.035,72.061,1.324992
"1417","Total_Area 4_MT _A","PACK","COLA",2022-10-01,33753636.18,244164.926,453793.702,138.241,74.381,75.388,1.346056
"1418","Total_Area 4_MT _A","PACK","COLA",2022-11-01,35357947.1,256768.918,473045.591,137.703,74.745,66.571,1.550171
"1419","Total_Area 4_MT _A","PACK","COLA",2022-12-01,39466641.56,302327.097,548118.969,130.543,72.004,80.145,1.558188
"1420","Total_Area 4_MT _A","PACK","COLA",2023-01-01,38753752.46,288381.137,525198.211,134.384,73.789,62.478,1.586933
"1421","Total_Area 4_MT _A","PACK","COLA",2023-02-01,36961746.15,272533.96,507431.034,135.623,72.841,69.186,1.486406
"1422","Total_Area 4_MT _A","PACK","COLA",2023-03-01,47139375.47,343662.735,638676.437,137.168,73.808,87.614,1.617286
"1423","Total_Area 4_MT _A","PACK","COLA",2023-04-01,50612947.39,365965.619,677763.542,138.3,74.676,94.059,1.547109
"1424","Total_Area 4_MT _A","PACK","COLA",2023-05-01,54845923.14,402876.487,740847.633,136.136,74.031,80.342,1.709013
"1425","Total_Area 4_MT _A","PACK","COLA",2023-06-01,60220879.35,444934.855,817692.524,135.348,73.647,103.031,1.71586
"1426","Total_Area 4_MT _A","PACK","COLA",2023-07-01,64017412.84,475478.257,871552.258,134.638,73.452,114.67,1.690799
"1427","Total_Area 4_MT _A","PACK","COLA",2023-08-01,60876468.36,451341.553,828749.681,134.879,73.456,114.408,1.608225
"1428","Total_Area 4_MT _A","PACK","COLA",2023-09-01,55701115.24,390885.845,707362.105,142.5,78.745,90.87,1.703772
"1429","Total_Area 4_MT _A","PACK","COLA",2023-10-01,53254767.88,369797.625,662597.403,144.011,80.373,78.261,1.603297
"1430","Total_Area 4_MT _A","PACK","COLA",2023-11-01,52346107.39,357192.216,632962.265,146.549,82.7,92.614,1.519427
"1431","Total_Area 4_MT _A","PACK","COLA",2023-12-01,53813391.84,368226.253,639431.972,146.142,84.158,85.39,1.746084
"1432","Total_Area 4_MT _A","PACK","COLA",2024-01-01,50602340.67,332030.263,578299.5,152.403,87.502,68.331,1.634797
"1433","Total_Area 4_MT _A","PACK","COLA",2024-02-01,46456892.13,293419.422,515175.423,158.329,90.177,58.326,1.914417
"1434","Total_Area 4_MT _A","PACK","COLA",2024-03-01,54801167.92,345843.777,627379.275,158.456,87.349,64.59,2.146093
"1435","Total_Area 4_MT _A","PACK","COLA",2024-04-01,56031377.22,350878.502,637226.263,159.689,87.93,62.21,1.828763
"1436","Total_Area 4_MT _A","PACK","COLA",2024-05-01,62104552.99,388712.795,702011.148,159.77,88.467,71.978,2.160609
"1437","Total_Area 4_MT _A","PACK","COLA",2024-06-01,63600023.96,401380.057,723248.724,158.453,87.937,81.851,1.906328
"1438","Total_Area 4_MT _A","PACK","COLA",2024-07-01,58965972.12,379878.019,671596.695,155.223,87.8,62.054,2.029915
"1439","Total_Area 4_MT _A","PACK","COLA",2024-08-01,60884654.53,392374.25,679766.262,155.17,89.567,68.504,2.275825
"1440","Total_Area 4_MT _A","PACK","COLA",2024-09-01,62493932.07,398146.371,693444.777,156.962,90.121,61.202,2.51111
"1441","Total_Area 4_MT _A","PACK","COLA",2024-10-01,61173415.7,374702.549,662303.008,163.259,92.365,66.923,2.221655
"1442","Total_Area 4_MT _A","PACK","COLA",2024-11-01,65352227.12,404922.078,708610.195,161.395,92.226,67.245,2.320733
"1443","Total_Area 4_MT _A","PACK","COLA",2024-12-01,66206882.92,416819.154,704636.228,158.838,93.959,58.307,2.360576
"1444","Total_Area 4_MT _A","PACK","Sabores",2021-12-01,8265301.97,55298.158,160655.424,140.095355555556,70.6384,1.18,0.144041888888889
"1445","Total_Area 4_MT _A","PACK","Sabores",2022-01-01,8324384.53,51416.638,156311.061,142.413644444444,71.0304888888889,0.998311111111111,0.140247222222222
"1446","Total_Area 4_MT _A","PACK","Sabores",2022-02-01,6392869.46,37507.255,119047.671,141.988,70.0155555555556,1.11808888888889,0.126143177777778
"1447","Total_Area 4_MT _A","PACK","Sabores",2022-03-01,8073316.51,46585.913,148757.429,151.942377777778,78.0250444444444,1.23337777777778,0.160109222222222
"1448","Total_Area 4_MT _A","PACK","Sabores",2022-04-01,9730963.28,58884.045,175915.212,154.419977777778,80.1707555555556,1.65562222222222,0.166052222222222
"1449","Total_Area 4_MT _A","PACK","Sabores",2022-05-01,9690535.88,56358.883,173481.026,169.569866666667,89.7803333333333,1.38815555555556,0.179193711111111
"1450","Total_Area 4_MT _A","PACK","Sabores",2022-06-01,9452205.35,55709.574,168753.016,180.9786,86.7905333333333,1.88086666666667,0.165609911111111
"1451","Total_Area 4_MT _A","PACK","Sabores",2022-07-01,9850545.26,56939.801,168390.621,183.969622222222,89.0267111111111,1.51571111111111,0.171294066666667
"1452","Total_Area 4_MT _A","PACK","Sabores",2022-08-01,9525727.13,51545.604,153339.721,190.009977777778,91.2093555555556,1.11197777777778,0.171477888888889
"1453","Total_Area 4_MT _A","PACK","Sabores",2022-09-01,8678658.69,44804.21,137716.25,201.173266666667,95.7674222222222,1.04366666666667,0.166120266666667
"1454","Total_Area 4_MT _A","PACK","Sabores",2022-10-01,8007824.31,41078.062,125683.539,190.547955555556,87.673,1.00124444444444,0.165149111111111
"1455","Total_Area 4_MT _A","PACK","Sabores",2022-11-01,8463727.69,43049.406,131348.697,217.936244444444,106.659111111111,1.56446666666667,0.166916866666667
"1456","Total_Area 4_MT _A","PACK","Sabores",2022-12-01,9649715.19,47037.832,147021.718,235.757,113.443977777778,1.08135555555556,0.174981177777778
"1457","Total_Area 4_MT _A","PACK","Sabores",2023-01-01,9833613.92,46519.774,146195.77,239.872111111111,112.677155555556,1.02482222222222,0.167832022222222
"1458","Total_Area 4_MT _A","PACK","Sabores",2023-02-01,8052295.5,38289.379,120018.631,225.868888888889,110.702155555556,1.62026666666667,0.150779088888889
"1459","Total_Area 4_MT _A","PACK","Sabores",2023-03-01,9616459.71,46510.34,146438.993,241.715133333333,114.7284,1.2752,0.167942466666667
"1460","Total_Area 4_MT _A","PACK","Sabores",2023-04-01,10942741.7,52704.674,166348.171,230.116,111.072244444444,1.58691111111111,0.176004711111111
"1461","Total_Area 4_MT _A","PACK","Sabores",2023-05-01,10465295.63,51132.584,161904.58,208.0408,103.030733333333,1.13068888888889,0.178739533333333
"1462","Total_Area 4_MT _A","PACK","Sabores",2023-06-01,11062024.57,55362.386,173802.248,213.886288888889,107.443288888889,1.98451111111111,0.185964133333333
"1463","Total_Area 4_MT _A","PACK","Sabores",2023-07-01,10967047.43,55568.362,173073.399,220.716066666667,110.949844444444,1.66257777777778,0.166693644444444
"1464","Total_Area 4_MT _A","PACK","Sabores",2023-08-01,10287732.19,48792.719,151180,270.023133333333,127.837311111111,2.23653333333333,0.162751555555556
"1465","Total_Area 4_MT _A","PACK","Sabores",2023-09-01,9712256.87,44544.109,138144.685,274.353511111111,126.686933333333,1.1338,0.159284111111111
"1466","Total_Area 4_MT _A","PACK","Sabores",2023-10-01,9445681.47,43422.823,134249.816,272.841155555556,126.258466666667,1.06926666666667,0.1569936
"1467","Total_Area 4_MT _A","PACK","Sabores",2023-11-01,8859138.79,40845.012,127521.541,264.598377777778,122.697088888889,1.27922222222222,0.145671888888889
"1468","Total_Area 4_MT _A","PACK","Sabores",2023-12-01,10504495.47,48281.301,151153.715,229.227488888889,106.063422222222,1.22413333333333,0.153256533333333
"1469","Total_Area 4_MT _A","PACK","Sabores",2024-01-01,9969095.28,45515.83,140916.608,247.694422222222,113.070377777778,1.23806666666667,0.156964333333333
"1470","Total_Area 4_MT _A","PACK","Sabores",2024-02-01,9302067.35,43964.509,134652.679,238.461955555556,112.269466666667,1.47315555555556,0.157931511111111
"1471","Total_Area 4_MT _A","PACK","Sabores",2024-03-01,11352452.52,52343.581,161371.256,237.030111111111,110.459022222222,1.57275555555556,0.1655234
"1472","Total_Area 4_MT _A","PACK","Sabores",2024-04-01,12384276.85,55457.884,171015.955,246.921777777778,116.284933333333,1.32731111111111,0.161228733333333
"1473","Total_Area 4_MT _A","PACK","Sabores",2024-05-01,13942503.57,63216.548,195402.024,231.316266666667,111.194066666667,1.74537777777778,0.1643618
"1474","Total_Area 4_MT _A","PACK","Sabores",2024-06-01,13995711.36,67802.586,206092.732,217.508088888889,106.246,1.54771111111111,0.171963333333333
"1475","Total_Area 4_MT _A","PACK","Sabores",2024-07-01,11929833.25,57360.586,173014.56,208.323377777778,102.155155555556,1.31113333333333,0.166841155555556
"1476","Total_Area 4_MT _A","PACK","Sabores",2024-08-01,11444764.3,53305.475,161487.066,196.995622222222,98.8628222222222,1.65897777777778,0.183340844444444
"1477","Total_Area 4_MT _A","PACK","Sabores",2024-09-01,11550271.34,53632.462,162438.095,169.869244444444,89.6347111111111,1.43788888888889,0.192346711111111
"1478","Total_Area 4_MT _A","PACK","Sabores",2024-10-01,11130699.1,51357.053,160871.301,192.630911111111,97.5868222222222,1.28242222222222,0.193313488888889
"1479","Total_Area 4_MT _A","PACK","Sabores",2024-11-01,11694346.8,53487.329,166019.288,183.569711111111,94.9216888888889,1.05724444444444,0.209997777777778
"1480","Total_Area 4_MT _A","PACK","Sabores",2024-12-01,12769807.3,57610.913,177285.242,198.679822222222,101.881933333333,0.800533333333333,0.204808933333333
"1481","Total_Area 6_MT _A","INDIVIDUAL","COLA",2021-12-01,2485607592,28295198.78,118937183.6,87.846,20.898,111.6,98.991042
"1482","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-01-01,2443821432,27702393.16,114095535.9,88.217,21.419,108.398,99.701806
"1483","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-02-01,2171287465,24273208.93,102588330,89.452,21.165,108.979,99.459238
"1484","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-03-01,2548327781,28100734.76,120400271.7,90.685,21.165,110.071,99.546328
"1485","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-04-01,2671504588,29342875.42,125052032.4,91.044,21.363,111.639,99.619194
"1486","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-05-01,2890398558,31697763.67,134995657.3,91.186,21.411,103.377,99.583991
"1487","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-06-01,2723237036,29617162.15,126047365.2,91.948,21.605,111.534,99.615846
"1488","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-07-01,2853303993,30811099.14,131763362,92.606,21.655,119.392,99.560961
"1489","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-08-01,2880290760,30933966.35,131670649.2,93.111,21.875,99.867,99.560384
"1490","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-09-01,2729458506,29155199.45,123796828.3,93.618,22.048,109.72,99.615753
"1491","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-10-01,2791039008,29500304.36,126837911.3,94.611,22.005,114.143,99.63876
"1492","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-11-01,2707770347,28650007.92,122563472.2,94.512,22.093,107.35,99.578633
"1493","Total_Area 6_MT _A","INDIVIDUAL","COLA",2022-12-01,2927689486,30837953.96,129366808.7,94.938,22.631,118.765,99.550842
"1494","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-01-01,2864346202,29538040.32,123083438.7,96.971,23.272,94.698,99.572191
"1495","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-02-01,2525670806,25627385.06,109092751.7,98.554,23.152,90.295,99.569002
"1496","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-03-01,2930931161,29500860.8,126535074.6,99.351,23.163,113.459,99.553678
"1497","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-04-01,3061211264,30795971.49,130082031.3,99.403,23.533,114.002,99.547871
"1498","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-05-01,3249587258,32566643.97,137538321.4,99.783,23.627,103.293,99.532769
"1499","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-06-01,3231135398,32413165.63,135465765.3,99.686,23.852,119.856,99.571938
"1500","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-07-01,3569313592,35809508.45,148693848.9,99.675,24.004,135.165,99.523012
"1501","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-08-01,3428523442,34184112.26,142384933.9,100.296,24.079,129.071,99.45565
"1502","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-09-01,3241327306,32232964.95,133091932.1,100.559,24.354,118.139,99.602527
"1503","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-10-01,3285950181,32498803.92,135086561.1,101.11,24.325,102.091,99.561079
"1504","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-11-01,3088712526,30319033.54,125605503.1,101.874,24.591,110.08,99.605395
"1505","Total_Area 6_MT _A","INDIVIDUAL","COLA",2023-12-01,3242339055,31729143.73,129816044.8,102.188,24.976,118.361,99.623914
"1506","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-01-01,3155522940,30731776.47,123769598,102.679,25.495,95.35,99.752314
"1507","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-02-01,2989162078,28791123.42,118640091.2,103.822,25.195,101.391,99.599756
"1508","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-03-01,3457040736,33145714.14,137139049.3,104.298,25.208,122.859,99.600406
"1509","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-04-01,3466568440,33349293.9,136124596.9,103.947,25.466,100.461,99.249793
"1510","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-05-01,3731258974,35663681.88,146514559.5,104.623,25.467,132.007,99.663728
"1511","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-06-01,3652718434,34776780.65,142474709.8,105.033,25.638,125.116,99.660857
"1512","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-07-01,3629021669,34430158.68,139478621.2,105.402,26.018,105.768,99.567909
"1513","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-08-01,3660932988,34577835.79,139776818.4,105.875,26.191,127.083,99.67391
"1514","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-09-01,3554048901,33386141,135316079.3,106.453,26.265,119.272,99.672692
"1515","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-10-01,3490059326,32640016.07,131594019,106.926,26.521,120.105,99.464181
